"uid","species_group","cover"
"HP.4.C.58.2015","grass",21
"HP.4.C.58.2015","herb",14
"HP.4.C.58.2015","horsetail",0
"HP.4.C.58.2015","moss",1
"HP.4.C.58.2015","rush",35
"HP.4.C.58.2015","sedge",5
"HP.4.C.58.2015","woodrush",0
"HP.4.C.65.2015","grass",26
"HP.4.C.65.2015","herb",12
"HP.4.C.65.2015","horsetail",0
"HP.4.C.65.2015","moss",0
"HP.4.C.65.2015","rush",35
"HP.4.C.65.2015","sedge",14
"HP.4.C.65.2015","woodrush",0
"HP.4.C.67.2017","grass",49
"HP.4.C.67.2017","herb",31
"HP.4.C.67.2017","horsetail",0
"HP.4.C.67.2017","moss",0
"HP.4.C.67.2017","rush",35
"HP.4.C.67.2017","sedge",16
"HP.4.C.67.2017","woodrush",1
"HP.4.C.9.2017","grass",55
"HP.4.C.9.2017","herb",19
"HP.4.C.9.2017","horsetail",0
"HP.4.C.9.2017","moss",0
"HP.4.C.9.2017","rush",23
"HP.4.C.9.2017","sedge",14
"HP.4.C.9.2017","woodrush",0
"HP.5.A.10.2015","grass",47
"HP.5.A.10.2015","herb",8
"HP.5.A.10.2015","horsetail",0
"HP.5.A.10.2015","moss",5
"HP.5.A.10.2015","rush",16
"HP.5.A.10.2015","sedge",13
"HP.5.A.10.2015","woodrush",1
"HP.5.A.10.2017","grass",17
"HP.5.A.10.2017","herb",8
"HP.5.A.10.2017","horsetail",0
"HP.5.A.10.2017","moss",0
"HP.5.A.10.2017","rush",12
"HP.5.A.10.2017","sedge",30
"HP.5.A.10.2017","woodrush",0
"HP.5.A.14.2016","grass",18
"HP.5.A.14.2016","herb",7
"HP.5.A.14.2016","horsetail",0
"HP.5.A.14.2016","moss",0
"HP.5.A.14.2016","rush",48
"HP.5.A.14.2016","sedge",2
"HP.5.A.14.2016","woodrush",0
"HP.5.A.28.2016","grass",28
"HP.5.A.28.2016","herb",12
"HP.5.A.28.2016","horsetail",0
"HP.5.A.28.2016","moss",4
"HP.5.A.28.2016","rush",28
"HP.5.A.28.2016","sedge",15
"HP.5.A.28.2016","woodrush",0
"HP.5.A.29.2017","grass",39
"HP.5.A.29.2017","herb",9
"HP.5.A.29.2017","horsetail",0
"HP.5.A.29.2017","moss",0
"HP.5.A.29.2017","rush",20
"HP.5.A.29.2017","sedge",6
"HP.5.A.29.2017","woodrush",2
"HP.5.A.41.2016","grass",46
"HP.5.A.41.2016","herb",16
"HP.5.A.41.2016","horsetail",0
"HP.5.A.41.2016","moss",0
"HP.5.A.41.2016","rush",24
"HP.5.A.41.2016","sedge",12
"HP.5.A.41.2016","woodrush",3
"HP.5.A.78.2015","grass",39
"HP.5.A.78.2015","herb",15
"HP.5.A.78.2015","horsetail",0
"HP.5.A.78.2015","moss",2
"HP.5.A.78.2015","rush",42
"HP.5.A.78.2015","sedge",6
"HP.5.A.78.2015","woodrush",0
"HP.5.A.83.2015","grass",35
"HP.5.A.83.2015","herb",17
"HP.5.A.83.2015","horsetail",1
"HP.5.A.83.2015","moss",0
"HP.5.A.83.2015","rush",5
"HP.5.A.83.2015","sedge",22
"HP.5.A.83.2015","woodrush",0
"HP.5.A.NA.2017","grass",46
"HP.5.A.NA.2017","herb",14
"HP.5.A.NA.2017","horsetail",0
"HP.5.A.NA.2017","moss",0
"HP.5.A.NA.2017","rush",2
"HP.5.A.NA.2017","sedge",7
"HP.5.A.NA.2017","woodrush",0
"HP.5.B.10.2015","grass",35
"HP.5.B.10.2015","herb",10
"HP.5.B.10.2015","horsetail",0
"HP.5.B.10.2015","moss",2
"HP.5.B.10.2015","rush",7
"HP.5.B.10.2015","sedge",2
"HP.5.B.10.2015","woodrush",0
"HP.5.B.10.2016","grass",61
"HP.5.B.10.2016","herb",17
"HP.5.B.10.2016","horsetail",0
"HP.5.B.10.2016","moss",0
"HP.5.B.10.2016","rush",3
"HP.5.B.10.2016","sedge",3
"HP.5.B.10.2016","woodrush",1
"HP.5.B.14.2017","grass",35
"HP.5.B.14.2017","herb",10
"HP.5.B.14.2017","horsetail",0
"HP.5.B.14.2017","moss",0
"HP.5.B.14.2017","rush",16
"HP.5.B.14.2017","sedge",5
"HP.5.B.14.2017","woodrush",1
"HP.5.B.28.2017","grass",28
"HP.5.B.28.2017","herb",14
"HP.5.B.28.2017","horsetail",0
"HP.5.B.28.2017","moss",0
"HP.5.B.28.2017","rush",20
"HP.5.B.28.2017","sedge",17
"HP.5.B.28.2017","woodrush",0
"HP.5.B.29.2015","grass",58
"HP.5.B.29.2015","herb",13
"HP.5.B.29.2015","horsetail",0
"HP.5.B.29.2015","moss",0
"HP.5.B.29.2015","rush",28
"HP.5.B.29.2015","sedge",2
"HP.5.B.29.2015","woodrush",0
"HP.5.B.41.2017","grass",44
"HP.5.B.41.2017","herb",6
"HP.5.B.41.2017","horsetail",0
"HP.5.B.41.2017","moss",0
"HP.5.B.41.2017","rush",30
"HP.5.B.41.2017","sedge",14
"HP.5.B.41.2017","woodrush",0
"HP.5.B.78.2016","grass",51
"HP.5.B.78.2016","herb",7
"HP.5.B.78.2016","horsetail",0
"HP.5.B.78.2016","moss",1
"HP.5.B.78.2016","rush",42
"HP.5.B.78.2016","sedge",12
"HP.5.B.78.2016","woodrush",1
"HP.5.B.80.2015","grass",55
"HP.5.B.80.2015","herb",18
"HP.5.B.80.2015","horsetail",0
"HP.5.B.80.2015","moss",0
"HP.5.B.80.2015","rush",30
"HP.5.B.80.2015","sedge",1
"HP.5.B.80.2015","woodrush",0
"HP.5.B.83.2016","grass",31
"HP.5.B.83.2016","herb",10
"HP.5.B.83.2016","horsetail",0
"HP.5.B.83.2016","moss",0
"HP.5.B.83.2016","rush",38
"HP.5.B.83.2016","sedge",5
"HP.5.B.83.2016","woodrush",1
"HP.5.C.10.2016","grass",24
"HP.5.C.10.2016","herb",33
"HP.5.C.10.2016","horsetail",0
"HP.5.C.10.2016","moss",0
"HP.5.C.10.2016","rush",16
"HP.5.C.10.2016","sedge",5
"HP.5.C.10.2016","woodrush",0
"HP.5.C.10.2017","grass",42
"HP.5.C.10.2017","herb",32
"HP.5.C.10.2017","horsetail",0
"HP.5.C.10.2017","moss",0
"HP.5.C.10.2017","rush",35
"HP.5.C.10.2017","sedge",14
"HP.5.C.10.2017","woodrush",0
"HP.5.C.14.2015","grass",32
"HP.5.C.14.2015","herb",25
"HP.5.C.14.2015","horsetail",0
"HP.5.C.14.2015","moss",10
"HP.5.C.14.2015","rush",9
"HP.5.C.14.2015","sedge",6
"HP.5.C.14.2015","woodrush",0
"HP.5.C.28.2015","grass",38
"HP.5.C.28.2015","herb",25
"HP.5.C.28.2015","horsetail",0
"HP.5.C.28.2015","moss",0
"HP.5.C.28.2015","rush",12
"HP.5.C.28.2015","sedge",15
"HP.5.C.28.2015","woodrush",0
"HP.5.C.29.2016","grass",32
"HP.5.C.29.2016","herb",24
"HP.5.C.29.2016","horsetail",0
"HP.5.C.29.2016","moss",0
"HP.5.C.29.2016","rush",43
"HP.5.C.29.2016","sedge",8
"HP.5.C.29.2016","woodrush",0
"HP.5.C.41.2015","grass",61
"HP.5.C.41.2015","herb",9
"HP.5.C.41.2015","horsetail",0
"HP.5.C.41.2015","moss",13
"HP.5.C.41.2015","rush",16
"HP.5.C.41.2015","sedge",11
"HP.5.C.41.2015","woodrush",0
"HP.5.C.78.2017","grass",29
"HP.5.C.78.2017","herb",24
"HP.5.C.78.2017","horsetail",0
"HP.5.C.78.2017","moss",0
"HP.5.C.78.2017","rush",38
"HP.5.C.78.2017","sedge",11
"HP.5.C.78.2017","woodrush",0
"HP.5.C.80.2016","grass",25
"HP.5.C.80.2016","herb",13
"HP.5.C.80.2016","horsetail",0
"HP.5.C.80.2016","moss",0
"HP.5.C.80.2016","rush",35
"HP.5.C.80.2016","sedge",5
"HP.5.C.80.2016","woodrush",0
"HP.5.C.83.2017","grass",36
"HP.5.C.83.2017","herb",27
"HP.5.C.83.2017","horsetail",0
"HP.5.C.83.2017","moss",0
"HP.5.C.83.2017","rush",35
"HP.5.C.83.2017","sedge",14
"HP.5.C.83.2017","woodrush",0
"HP.6.A.13.2015","grass",22
"HP.6.A.13.2015","herb",4
"HP.6.A.13.2015","horsetail",0
"HP.6.A.13.2015","moss",16
"HP.6.A.13.2015","rush",12
"HP.6.A.13.2015","sedge",11
"HP.6.A.13.2015","woodrush",0
"HP.6.A.3.2016","grass",33
"HP.6.A.3.2016","herb",15
"HP.6.A.3.2016","horsetail",1
"HP.6.A.3.2016","moss",0
"HP.6.A.3.2016","rush",0
"HP.6.A.3.2016","sedge",3
"HP.6.A.3.2016","woodrush",0
"HP.6.A.47.2017","grass",51
"HP.6.A.47.2017","herb",8
"HP.6.A.47.2017","horsetail",0
"HP.6.A.47.2017","moss",0
"HP.6.A.47.2017","rush",21
"HP.6.A.47.2017","sedge",6
"HP.6.A.47.2017","woodrush",0
"HP.6.A.48.2017","grass",51
"HP.6.A.48.2017","herb",15
"HP.6.A.48.2017","horsetail",1
"HP.6.A.48.2017","moss",0
"HP.6.A.48.2017","rush",7
"HP.6.A.48.2017","sedge",6
"HP.6.A.48.2017","woodrush",0
"HP.6.A.79.2016","grass",42
"HP.6.A.79.2016","herb",8
"HP.6.A.79.2016","horsetail",1
"HP.6.A.79.2016","moss",0
"HP.6.A.79.2016","rush",42
"HP.6.A.79.2016","sedge",4
"HP.6.A.79.2016","woodrush",1
"HP.6.A.83.2015","grass",27
"HP.6.A.83.2015","herb",8
"HP.6.A.83.2015","horsetail",0
"HP.6.A.83.2015","moss",11
"HP.6.A.83.2015","rush",29
"HP.6.A.83.2015","sedge",6
"HP.6.A.83.2015","woodrush",0
"HP.6.A.84.2015","grass",10
"HP.6.A.84.2015","herb",7
"HP.6.A.84.2015","horsetail",0
"HP.6.A.84.2015","moss",8
"HP.6.A.84.2015","rush",45
"HP.6.A.84.2015","sedge",0
"HP.6.A.84.2015","woodrush",0
"HP.6.A.86.2017","grass",49
"HP.6.A.86.2017","herb",7
"HP.6.A.86.2017","horsetail",0
"HP.6.A.86.2017","moss",0
"HP.6.A.86.2017","rush",23
"HP.6.A.86.2017","sedge",6
"HP.6.A.86.2017","woodrush",0
"HP.6.A.96.2016","grass",40
"HP.6.A.96.2016","herb",9
"HP.6.A.96.2016","horsetail",0
"HP.6.A.96.2016","moss",0
"HP.6.A.96.2016","rush",19
"HP.6.A.96.2016","sedge",7
"HP.6.A.96.2016","woodrush",1
"HP.6.B.13.2016","grass",48
"HP.6.B.13.2016","herb",16
"HP.6.B.13.2016","horsetail",0
"HP.6.B.13.2016","moss",0
"HP.6.B.13.2016","rush",38
"HP.6.B.13.2016","sedge",9
"HP.6.B.13.2016","woodrush",0
"HP.6.B.3.2017","grass",43
"HP.6.B.3.2017","herb",22
"HP.6.B.3.2017","horsetail",0
"HP.6.B.3.2017","moss",0
"HP.6.B.3.2017","rush",36
"HP.6.B.3.2017","sedge",14
"HP.6.B.3.2017","woodrush",0
"HP.6.B.48a.2015","grass",51
"HP.6.B.48a.2015","herb",17
"HP.6.B.48a.2015","horsetail",0
"HP.6.B.48a.2015","moss",0
"HP.6.B.48a.2015","rush",23
"HP.6.B.48a.2015","sedge",15
"HP.6.B.48a.2015","woodrush",0
"HP.6.B.48b.2015","grass",37
"HP.6.B.48b.2015","herb",17
"HP.6.B.48b.2015","horsetail",0
"HP.6.B.48b.2015","moss",0
"HP.6.B.48b.2015","rush",0
"HP.6.B.48b.2015","sedge",14
"HP.6.B.48b.2015","woodrush",0
"HP.6.B.79.2017","grass",67
"HP.6.B.79.2017","herb",26
"HP.6.B.79.2017","horsetail",0
"HP.6.B.79.2017","moss",0
"HP.6.B.79.2017","rush",36
"HP.6.B.79.2017","sedge",2
"HP.6.B.79.2017","woodrush",0
"HP.6.B.84.2016","grass",69
"HP.6.B.84.2016","herb",8
"HP.6.B.84.2016","horsetail",0
"HP.6.B.84.2016","moss",0
"HP.6.B.84.2016","rush",35
"HP.6.B.84.2016","sedge",7
"HP.6.B.84.2016","woodrush",0
"HP.6.B.85.2016","grass",50
"HP.6.B.85.2016","herb",7
"HP.6.B.85.2016","horsetail",0
"HP.6.B.85.2016","moss",0
"HP.6.B.85.2016","rush",38
"HP.6.B.85.2016","sedge",6
"HP.6.B.85.2016","woodrush",0
"HP.6.B.86.2015","grass",40
"HP.6.B.86.2015","herb",17
"HP.6.B.86.2015","horsetail",0
"HP.6.B.86.2015","moss",7
"HP.6.B.86.2015","rush",16
"HP.6.B.86.2015","sedge",17
"HP.6.B.86.2015","woodrush",0
"HP.6.B.96.2017","grass",27
"HP.6.B.96.2017","herb",9
"HP.6.B.96.2017","horsetail",0
"HP.6.B.96.2017","moss",0
"HP.6.B.96.2017","rush",23
"HP.6.B.96.2017","sedge",14
"HP.6.B.96.2017","woodrush",0
"HP.6.C.13.2017","grass",18
"HP.6.C.13.2017","herb",32
"HP.6.C.13.2017","horsetail",0
"HP.6.C.13.2017","moss",0
"HP.6.C.13.2017","rush",23
"HP.6.C.13.2017","sedge",2
"HP.6.C.13.2017","woodrush",0
"HP.6.C.3.2015","grass",40
"HP.6.C.3.2015","herb",20
"HP.6.C.3.2015","horsetail",0
"HP.6.C.3.2015","moss",13
"HP.6.C.3.2015","rush",16
"HP.6.C.3.2015","sedge",2
"HP.6.C.3.2015","woodrush",0
"HP.6.C.47.2016","grass",35
"HP.6.C.47.2016","herb",35
"HP.6.C.47.2016","horsetail",1
"HP.6.C.47.2016","moss",0
"HP.6.C.47.2016","rush",9
"HP.6.C.47.2016","sedge",7
"HP.6.C.47.2016","woodrush",0
"HP.6.C.48.2016","grass",10
"HP.6.C.48.2016","herb",43
"HP.6.C.48.2016","horsetail",0
"HP.6.C.48.2016","moss",0
"HP.6.C.48.2016","rush",12
"HP.6.C.48.2016","sedge",8
"HP.6.C.48.2016","woodrush",1
"HP.6.C.79.2015","grass",32
"HP.6.C.79.2015","herb",20
"HP.6.C.79.2015","horsetail",0
"HP.6.C.79.2015","moss",0
"HP.6.C.79.2015","rush",20
"HP.6.C.79.2015","sedge",7
"HP.6.C.79.2015","woodrush",0
"HP.6.C.84.2017","grass",38
"HP.6.C.84.2017","herb",46
"HP.6.C.84.2017","horsetail",0
"HP.6.C.84.2017","moss",0
"HP.6.C.84.2017","rush",23
"HP.6.C.84.2017","sedge",16
"HP.6.C.84.2017","woodrush",1
"HP.6.C.85.2017","grass",70
"HP.6.C.85.2017","herb",55
"HP.6.C.85.2017","horsetail",0
"HP.6.C.85.2017","moss",0
"HP.6.C.85.2017","rush",28
"HP.6.C.85.2017","sedge",18
"HP.6.C.85.2017","woodrush",0
"HP.6.C.86.2016","grass",45
"HP.6.C.86.2016","herb",59
"HP.6.C.86.2016","horsetail",0
"HP.6.C.86.2016","moss",0
"HP.6.C.86.2016","rush",33
"HP.6.C.86.2016","sedge",24
"HP.6.C.86.2016","woodrush",0
"HP.6.C.96.2015","grass",21
"HP.6.C.96.2015","herb",19
"HP.6.C.96.2015","horsetail",0
"HP.6.C.96.2015","moss",0
"HP.6.C.96.2015","rush",23
"HP.6.C.96.2015","sedge",8
"HP.6.C.96.2015","woodrush",0
"HP.7.A.17.2017","grass",57
"HP.7.A.17.2017","herb",7
"HP.7.A.17.2017","horsetail",0
"HP.7.A.17.2017","moss",0
"HP.7.A.17.2017","rush",23
"HP.7.A.17.2017","sedge",13
"HP.7.A.17.2017","woodrush",1
"HP.7.A.24.2016","grass",47
"HP.7.A.24.2016","herb",22
"HP.7.A.24.2016","horsetail",1
"HP.7.A.24.2016","moss",0
"HP.7.A.24.2016","rush",16
"HP.7.A.24.2016","sedge",14
"HP.7.A.24.2016","woodrush",0
"HP.7.A.24.2017","grass",32
"HP.7.A.24.2017","herb",7
"HP.7.A.24.2017","horsetail",0
"HP.7.A.24.2017","moss",0
"HP.7.A.24.2017","rush",24
"HP.7.A.24.2017","sedge",16
"HP.7.A.24.2017","woodrush",0
"HP.7.A.33.2017","grass",52
"HP.7.A.33.2017","herb",8
"HP.7.A.33.2017","horsetail",2
"HP.7.A.33.2017","moss",0
"HP.7.A.33.2017","rush",28
"HP.7.A.33.2017","sedge",5
"HP.7.A.33.2017","woodrush",0
"HP.7.A.50.2015","grass",43
"HP.7.A.50.2015","herb",12
"HP.7.A.50.2015","horsetail",0
"HP.7.A.50.2015","moss",12
"HP.7.A.50.2015","rush",16
"HP.7.A.50.2015","sedge",22
"HP.7.A.50.2015","woodrush",0
"HP.7.A.59.2015","grass",40
"HP.7.A.59.2015","herb",2
"HP.7.A.59.2015","horsetail",0
"HP.7.A.59.2015","moss",11
"HP.7.A.59.2015","rush",16
"HP.7.A.59.2015","sedge",22
"HP.7.A.59.2015","woodrush",0
"HP.7.A.63.2016","grass",60
"HP.7.A.63.2016","herb",8
"HP.7.A.63.2016","horsetail",0
"HP.7.A.63.2016","moss",0
"HP.7.A.63.2016","rush",30
"HP.7.A.63.2016","sedge",8
"HP.7.A.63.2016","woodrush",0
"HP.7.A.98.2015","grass",48
"HP.7.A.98.2015","herb",8
"HP.7.A.98.2015","horsetail",0
"HP.7.A.98.2015","moss",10
"HP.7.A.98.2015","rush",24
"HP.7.A.98.2015","sedge",1
"HP.7.A.98.2015","woodrush",0
"HP.7.A.99.2016","grass",53
"HP.7.A.99.2016","herb",9
"HP.7.A.99.2016","horsetail",0
"HP.7.A.99.2016","moss",0
"HP.7.A.99.2016","rush",7
"HP.7.A.99.2016","sedge",20
"HP.7.A.99.2016","woodrush",0
"HP.7.B.17.2015","grass",29
"HP.7.B.17.2015","herb",24
"HP.7.B.17.2015","horsetail",0
"HP.7.B.17.2015","moss",4
"HP.7.B.17.2015","rush",39
"HP.7.B.17.2015","sedge",17
"HP.7.B.17.2015","woodrush",0
"HP.7.B.24.2015","grass",46
"HP.7.B.24.2015","herb",12
"HP.7.B.24.2015","horsetail",0
"HP.7.B.24.2015","moss",1
"HP.7.B.24.2015","rush",36
"HP.7.B.24.2015","sedge",4
"HP.7.B.24.2015","woodrush",0
"HP.7.B.24.2017","grass",40
"HP.7.B.24.2017","herb",12
"HP.7.B.24.2017","horsetail",0
"HP.7.B.24.2017","moss",0
"HP.7.B.24.2017","rush",28
"HP.7.B.24.2017","sedge",5
"HP.7.B.24.2017","woodrush",0
"HP.7.B.33.2015","grass",42
"HP.7.B.33.2015","herb",30
"HP.7.B.33.2015","horsetail",0
"HP.7.B.33.2015","moss",0
"HP.7.B.33.2015","rush",28
"HP.7.B.33.2015","sedge",8
"HP.7.B.33.2015","woodrush",0
"HP.7.B.50.2016","grass",26
"HP.7.B.50.2016","herb",11
"HP.7.B.50.2016","horsetail",0
"HP.7.B.50.2016","moss",0
"HP.7.B.50.2016","rush",30
"HP.7.B.50.2016","sedge",2
"HP.7.B.50.2016","woodrush",0
"HP.7.B.59.2016","grass",55
"HP.7.B.59.2016","herb",28
"HP.7.B.59.2016","horsetail",0
"HP.7.B.59.2016","moss",0
"HP.7.B.59.2016","rush",30
"HP.7.B.59.2016","sedge",14
"HP.7.B.59.2016","woodrush",1
"HP.7.B.63.2017","grass",48
"HP.7.B.63.2017","herb",34
"HP.7.B.63.2017","horsetail",0
"HP.7.B.63.2017","moss",0
"HP.7.B.63.2017","rush",20
"HP.7.B.63.2017","sedge",27
"HP.7.B.63.2017","woodrush",2
"HP.7.B.98.2016","grass",34
"HP.7.B.98.2016","herb",38
"HP.7.B.98.2016","horsetail",0
"HP.7.B.98.2016","moss",0
"HP.7.B.98.2016","rush",30
"HP.7.B.98.2016","sedge",12
"HP.7.B.98.2016","woodrush",0
"HP.7.B.99.2017","grass",51
"HP.7.B.99.2017","herb",14
"HP.7.B.99.2017","horsetail",0
"HP.7.B.99.2017","moss",0
"HP.7.B.99.2017","rush",28
"HP.7.B.99.2017","sedge",8
"HP.7.B.99.2017","woodrush",1
"HP.7.C.17.2016","grass",43
"HP.7.C.17.2016","herb",23
"HP.7.C.17.2016","horsetail",0
"HP.7.C.17.2016","moss",0
"HP.7.C.17.2016","rush",7
"HP.7.C.17.2016","sedge",17
"HP.7.C.17.2016","woodrush",0
"HP.7.C.24.2015","grass",29
"HP.7.C.24.2015","herb",24
"HP.7.C.24.2015","horsetail",0
"HP.7.C.24.2015","moss",0
"HP.7.C.24.2015","rush",40
"HP.7.C.24.2015","sedge",1
"HP.7.C.24.2015","woodrush",0
"HP.7.C.24.2016","grass",19
"HP.7.C.24.2016","herb",14
"HP.7.C.24.2016","horsetail",0
"HP.7.C.24.2016","moss",0
"HP.7.C.24.2016","rush",34
"HP.7.C.24.2016","sedge",11
"HP.7.C.24.2016","woodrush",0
"HP.7.C.33.2016","grass",23
"HP.7.C.33.2016","herb",17
"HP.7.C.33.2016","horsetail",0
"HP.7.C.33.2016","moss",0
"HP.7.C.33.2016","rush",45
"HP.7.C.33.2016","sedge",17
"HP.7.C.33.2016","woodrush",0
"HP.7.C.50.2017","grass",46
"HP.7.C.50.2017","herb",11
"HP.7.C.50.2017","horsetail",0
"HP.7.C.50.2017","moss",0
"HP.7.C.50.2017","rush",28
"HP.7.C.50.2017","sedge",19
"HP.7.C.50.2017","woodrush",1
"HP.7.C.59.2017","grass",26
"HP.7.C.59.2017","herb",24
"HP.7.C.59.2017","horsetail",0
"HP.7.C.59.2017","moss",0
"HP.7.C.59.2017","rush",21
"HP.7.C.59.2017","sedge",27
"HP.7.C.59.2017","woodrush",0
"HP.7.C.63.2015","grass",33
"HP.7.C.63.2015","herb",31
"HP.7.C.63.2015","horsetail",0
"HP.7.C.63.2015","moss",0
"HP.7.C.63.2015","rush",40
"HP.7.C.63.2015","sedge",6
"HP.7.C.63.2015","woodrush",1
"HP.7.C.98.2017","grass",32
"HP.7.C.98.2017","herb",20
"HP.7.C.98.2017","horsetail",0
"HP.7.C.98.2017","moss",0
"HP.7.C.98.2017","rush",16
"HP.7.C.98.2017","sedge",28
"HP.7.C.98.2017","woodrush",2
"HP.7.C.99.2015","grass",27
"HP.7.C.99.2015","herb",22
"HP.7.C.99.2015","horsetail",0
"HP.7.C.99.2015","moss",0
"HP.7.C.99.2015","rush",46
"HP.7.C.99.2015","sedge",7
"HP.7.C.99.2015","woodrush",0
"HP.8.A.12.2016","grass",40
"HP.8.A.12.2016","herb",9
"HP.8.A.12.2016","horsetail",0
"HP.8.A.12.2016","moss",6
"HP.8.A.12.2016","rush",7
"HP.8.A.12.2016","sedge",2
"HP.8.A.12.2016","woodrush",0
"HP.8.A.16.2015","grass",45
"HP.8.A.16.2015","herb",14
"HP.8.A.16.2015","horsetail",0
"HP.8.A.16.2015","moss",13
"HP.8.A.16.2015","rush",12
"HP.8.A.16.2015","sedge",2
"HP.8.A.16.2015","woodrush",0
"HP.8.A.31.2016","grass",15
"HP.8.A.31.2016","herb",19
"HP.8.A.31.2016","horsetail",0
"HP.8.A.31.2016","moss",0
"HP.8.A.31.2016","rush",28
"HP.8.A.31.2016","sedge",9
"HP.8.A.31.2016","woodrush",0
"HP.8.A.42.2015","grass",61
"HP.8.A.42.2015","herb",19
"HP.8.A.42.2015","horsetail",0
"HP.8.A.42.2015","moss",0
"HP.8.A.42.2015","rush",34
"HP.8.A.42.2015","sedge",7
"HP.8.A.42.2015","woodrush",0
"HP.8.A.45.2017","grass",30
"HP.8.A.45.2017","herb",7
"HP.8.A.45.2017","horsetail",0
"HP.8.A.45.2017","moss",0
"HP.8.A.45.2017","rush",19
"HP.8.A.45.2017","sedge",14
"HP.8.A.45.2017","woodrush",0
"HP.8.A.47.2016","grass",40
"HP.8.A.47.2016","herb",9
"HP.8.A.47.2016","horsetail",0
"HP.8.A.47.2016","moss",0
"HP.8.A.47.2016","rush",8
"HP.8.A.47.2016","sedge",15
"HP.8.A.47.2016","woodrush",0
"HP.8.A.53.2015","grass",37
"HP.8.A.53.2015","herb",8
"HP.8.A.53.2015","horsetail",0
"HP.8.A.53.2015","moss",7
"HP.8.A.53.2015","rush",20
"HP.8.A.53.2015","sedge",14
"HP.8.A.53.2015","woodrush",0
"HP.8.A.66.2017","grass",54
"HP.8.A.66.2017","herb",11
"HP.8.A.66.2017","horsetail",0
"HP.8.A.66.2017","moss",0
"HP.8.A.66.2017","rush",21
"HP.8.A.66.2017","sedge",5
"HP.8.A.66.2017","woodrush",1
"HP.8.A.91.2017","grass",48
"HP.8.A.91.2017","herb",5
"HP.8.A.91.2017","horsetail",0
"HP.8.A.91.2017","moss",0
"HP.8.A.91.2017","rush",16
"HP.8.A.91.2017","sedge",0
"HP.8.A.91.2017","woodrush",1
"HP.8.B.12.2017","grass",45
"HP.8.B.12.2017","herb",24
"HP.8.B.12.2017","horsetail",0
"HP.8.B.12.2017","moss",0
"HP.8.B.12.2017","rush",20
"HP.8.B.12.2017","sedge",23
"HP.8.B.12.2017","woodrush",0
"HP.8.B.16.2016","grass",29
"HP.8.B.16.2016","herb",26
"HP.8.B.16.2016","horsetail",0
"HP.8.B.16.2016","moss",0
"HP.8.B.16.2016","rush",55
"HP.8.B.16.2016","sedge",16
"HP.8.B.16.2016","woodrush",0
"HP.8.B.31.2017","grass",40
"HP.8.B.31.2017","herb",34
"HP.8.B.31.2017","horsetail",0
"HP.8.B.31.2017","moss",0
"HP.8.B.31.2017","rush",28
"HP.8.B.31.2017","sedge",27
"HP.8.B.31.2017","woodrush",2
"HP.8.B.42.2016","grass",43
"HP.8.B.42.2016","herb",15
"HP.8.B.42.2016","horsetail",0
"HP.8.B.42.2016","moss",0
"HP.8.B.42.2016","rush",12
"HP.8.B.42.2016","sedge",21
"HP.8.B.42.2016","woodrush",0
"HP.8.B.45.2015","grass",60
"HP.8.B.45.2015","herb",31
"HP.8.B.45.2015","horsetail",0
"HP.8.B.45.2015","moss",13
"HP.8.B.45.2015","rush",16
"HP.8.B.45.2015","sedge",5
"HP.8.B.45.2015","woodrush",0
"HP.8.B.47.2017","grass",21
"HP.8.B.47.2017","herb",34
"HP.8.B.47.2017","horsetail",0
"HP.8.B.47.2017","moss",0
"HP.8.B.47.2017","rush",35
"HP.8.B.47.2017","sedge",9
"HP.8.B.47.2017","woodrush",0
"HP.8.B.53.2016","grass",35
"HP.8.B.53.2016","herb",25
"HP.8.B.53.2016","horsetail",0
"HP.8.B.53.2016","moss",0
"HP.8.B.53.2016","rush",25
"HP.8.B.53.2016","sedge",23
"HP.8.B.53.2016","woodrush",0
"HP.8.B.66.2015","grass",13
"HP.8.B.66.2015","herb",43
"HP.8.B.66.2015","horsetail",0
"HP.8.B.66.2015","moss",10
"HP.8.B.66.2015","rush",28
"HP.8.B.66.2015","sedge",3
"HP.8.B.66.2015","woodrush",0
"HP.8.B.91.2015","grass",25
"HP.8.B.91.2015","herb",14
"HP.8.B.91.2015","horsetail",0
"HP.8.B.91.2015","moss",0
"HP.8.B.91.2015","rush",38
"HP.8.B.91.2015","sedge",3
"HP.8.B.91.2015","woodrush",0
"HP.8.C.12.2015","grass",39
"HP.8.C.12.2015","herb",26
"HP.8.C.12.2015","horsetail",0
"HP.8.C.12.2015","moss",13
"HP.8.C.12.2015","rush",30
"HP.8.C.12.2015","sedge",5
"HP.8.C.12.2015","woodrush",0
"HP.8.C.16.2017","grass",36
"HP.8.C.16.2017","herb",34
"HP.8.C.16.2017","horsetail",0
"HP.8.C.16.2017","moss",0
"HP.8.C.16.2017","rush",30
"HP.8.C.16.2017","sedge",22
"HP.8.C.16.2017","woodrush",1
"HP.8.C.37.2015","grass",28
"HP.8.C.37.2015","herb",25
"HP.8.C.37.2015","horsetail",0
"HP.8.C.37.2015","moss",0
"HP.8.C.37.2015","rush",28
"HP.8.C.37.2015","sedge",17
"HP.8.C.37.2015","woodrush",0
"HP.8.C.41.2015","grass",23
"HP.8.C.41.2015","herb",24
"HP.8.C.41.2015","horsetail",0
"HP.8.C.41.2015","moss",0
